id,name,region,height,weight,base_experience,types,abilities,moves,location_area_encounters,held_items,base_happiness,color,capture_rate,evolves_from,is_baby,is_mythical,is_legendary,hp,attack,defense,special-attack,special-defense,speed
422,shellos,sinnoh,3,63,65,['water'],"['sticky-hold', 'storm-drain', 'sand-force']","['headbutt', 'tackle', 'body-slam', 'take-down', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'counter', 'string-shot', 'fissure', 'toxic', 'double-team', 'recover', 'harden', 'sludge', 'waterfall', 'amnesia', 'acid-armor', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'mirror-coat', 'ancient-power', 'whirlpool', 'stockpile', 'spit-up', 'swallow', 'hail', 'memento', 'facade', 'helping-hand', 'yawn', 'secret-power', 'dive', 'mud-sport', 'rock-tomb', 'muddy-water', 'mud-shot', 'water-pulse', 'brine', 'natural-gift', 'trump-card', 'earth-power', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'round', 'clear-smog', 'scald', 'bulldoze', 'confide', 'infestation', 'liquidation', 'skitter-smack', 'tera-blast', 'snowscape', 'chilling-water']","['canalave-city-area', 'pastoria-city-area', 'valley-windworks-area', 'fuego-ironworks-area', 'sinnoh-route-205-south-towards-floaroma-town', 'sinnoh-route-205-east-towards-eterna-city', 'sinnoh-route-212-east-towards-pastoria-city', 'sinnoh-route-213-area', 'sinnoh-route-218-area', 'sinnoh-route-221-area', 'sinnoh-route-224-area', 'seafolk-village-main']",Não encontrado.,50.0,purple,190,Não encontrado.,False,False,False,76,48,48,57,62,34
425,drifloon,sinnoh,4,12,70,"['ghost', 'flying']","['aftermath', 'unburden', 'flare-boost']","['cut', 'gust', 'fly', 'bind', 'body-slam', 'disable', 'psybeam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'minimize', 'haze', 'focus-energy', 'self-destruct', 'swift', 'constrict', 'amnesia', 'dream-eater', 'flash', 'explosion', 'rest', 'substitute', 'thief', 'snore', 'curse', 'spite', 'protect', 'mud-slap', 'destiny-bond', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'stockpile', 'spit-up', 'swallow', 'will-o-wisp', 'memento', 'facade', 'helping-hand', 'trick', 'magic-coat', 'recycle', 'knock-off', 'skill-swap', 'imprison', 'secret-power', 'astonish', 'weather-ball', 'air-cutter', 'silver-wind', 'extrasensory', 'aerial-ace', 'calm-mind', 'shock-wave', 'gyro-ball', 'natural-gift', 'tailwind', 'payback', 'embargo', 'sucker-punch', 'defog', 'trick-room', 'captivate', 'charge-beam', 'ominous-wind', 'telekinesis', 'round', 'clear-smog', 'stored-power', 'ally-switch', 'hex', 'acrobatics', 'phantom-force', 'confide', 'mystical-fire', 'brutal-swing', 'tera-blast', 'temper-flare']","['valley-windworks-area', 'kalos-route-8-area', 'alola-route-1-trainers-school', 'hauoli-cemetery-area']",Não encontrado.,50.0,purple,125,Não encontrado.,False,False,False,90,50,34,60,44,70
427,buneary,sinnoh,4,55,70,['normal'],"['run-away', 'klutz', 'limber']","['pound', 'mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'cut', 'double-kick', 'mega-kick', 'jump-kick', 'headbutt', 'double-edge', 'ice-beam', 'low-kick', 'solar-beam', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'defense-curl', 'swift', 'dizzy-punch', 'splash', 'rest', 'substitute', 'snore', 'flail', 'protect', 'sweet-kiss', 'mud-slap', 'foresight', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'fake-out', 'uproar', 'flatter', 'facade', 'focus-punch', 'helping-hand', 'magic-coat', 'endeavor', 'secret-power', 'teeter-dance', 'mud-sport', 'hyper-voice', 'fake-tears', 'cosmic-power', 'sky-uppercut', 'bounce', 'covet', 'shock-wave', 'water-pulse', 'healing-wish', 'natural-gift', 'payback', 'assurance', 'fling', 'copycat', 'last-resort', 'drain-punch', 'switcheroo', 'captivate', 'grass-knot', 'charge-beam', 'double-hit', 'low-sweep', 'entrainment', 'after-you', 'round', 'circle-throw', 'retaliate', 'work-up', 'draining-kiss', 'play-rough', 'confide', 'baby-doll-eyes', 'power-up-punch', 'triple-axel']","['eterna-forest-area', 'kanto-route-25-area', 'castelia-city-area', 'alola-route-1-east', 'alola-route-1-west', 'poni-grove-area']","['pecha-berry', 'chople-berry']",0.0,brown,190,Não encontrado.,False,False,False,55,66,44,44,56,85
431,glameow,sinnoh,5,39,62,['normal'],"['limber', 'own-tempo', 'keen-eye']","['scratch', 'cut', 'sand-attack', 'headbutt', 'tackle', 'double-edge', 'tail-whip', 'bite', 'growl', 'thunderbolt', 'thunder', 'dig', 'toxic', 'hypnosis', 'quick-attack', 'double-team', 'swift', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'super-fang', 'slash', 'substitute', 'thief', 'snore', 'flail', 'protect', 'feint-attack', 'mud-slap', 'endure', 'charm', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'torment', 'facade', 'taunt', 'assist', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'wake-up-slap', 'natural-gift', 'u-turn', 'payback', 'assurance', 'last-resort', 'sucker-punch', 'night-slash', 'nasty-plot', 'shadow-claw', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'play-rough', 'confide']","['sinnoh-route-218-area', 'sinnoh-route-222-area']",['cheri-berry'],70.0,gray,190,Não encontrado.,False,False,False,49,55,42,42,37,85
433,chingling,sinnoh,2,6,57,['psychic'],['levitate'],"['bind', 'tackle', 'wrap', 'double-edge', 'growl', 'disable', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'hypnosis', 'double-team', 'recover', 'light-screen', 'reflect', 'swift', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'trick', 'wish', 'magic-coat', 'recycle', 'yawn', 'knock-off', 'skill-swap', 'snatch', 'secret-power', 'hyper-voice', 'astonish', 'cosmic-power', 'signal-beam', 'extrasensory', 'calm-mind', 'shock-wave', 'gravity', 'natural-gift', 'last-resort', 'energy-ball', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'ominous-wind', 'psyshock', 'telekinesis', 'entrainment', 'round', 'echoed-voice', 'stored-power', 'ally-switch', 'confide', 'dazzling-gleam', 'tera-blast', 'psychic-noise']","['mt-coronet-1f-route-207', 'mt-coronet-2f', 'mt-coronet-3f', 'mt-coronet-exterior-snowfall', 'mt-coronet-exterior-blizzard', 'mt-coronet-4f', 'mt-coronet-4f-small-room', 'mt-coronet-5f', 'mt-coronet-1f-from-exterior', 'mt-coronet-1f-route-216', 'mt-coronet-1f-route-211', 'mt-coronet-b1f', 'sendoff-spring-area', 'turnback-cave-pillar-1', 'turnback-cave-before-pillar-1', 'turnback-cave-between-pillars-1-and-2', 'lake-valor-area', 'lake-acuity-area', 'sinnoh-route-211-west-towards-eterna-city', 'sinnoh-route-211-east-towards-celestic-town', 'union-cave-1f', 'union-cave-b1f', 'union-cave-b2f', 'slowpoke-well-1f', 'slowpoke-well-b1f', 'whirl-islands-1f', 'whirl-islands-b1f', 'whirl-islands-b2f', 'whirl-islands-b3f', 'mt-mortar-1f', 'mt-mortar-lower-cave', 'mt-mortar-upper-cave', 'mt-mortar-b1f', 'ice-path-1f', 'ice-path-b1f', 'ice-path-b2f', 'ice-path-b3f', 'dark-cave-violet-city-entrance', 'dark-cave-blackthorn-city-entrance', 'seafoam-islands-1f', 'seafoam-islands-b1f', 'seafoam-islands-b2f', 'seafoam-islands-b3f', 'seafoam-islands-b4f', 'mt-silver-2f', 'mt-silver-1f-top', 'mt-silver-4f', 'johto-route-47-inside-cave', 'mt-silver-1f', 'mt-silver-mountainside', 'mt-silver-3f', 'mt-silver-top', 'mt-moon-1f', 'mt-moon-2f', 'rock-tunnel-1f', 'rock-tunnel-b1f', 'kanto-victory-road-1-1f', 'tohjo-falls-area', 'digletts-cave-area', 'kanto-victory-road-1-2f', 'kanto-victory-road-1-3f', 'cerulean-cave-1f', 'cerulean-cave-2f', 'cerulean-cave-b1f', 'kalos-route-11-area', 'reflection-cave-unknown-area-305', 'reflection-cave-unknown-area-306', 'reflection-cave-unknown-area-307', 'reflection-cave-unknown-area-308']","['colbur-berry', 'cleanse-tag']",70.0,yellow,120,Não encontrado.,True,False,False,45,30,50,65,50,45
434,stunky,sinnoh,4,192,66,"['poison', 'dark']","['stench', 'aftermath', 'keen-eye']","['scratch', 'cut', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'flamethrower', 'dig', 'toxic', 'screech', 'double-team', 'smokescreen', 'haze', 'focus-energy', 'smog', 'fire-blast', 'swift', 'poison-gas', 'explosion', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'torment', 'memento', 'facade', 'taunt', 'helping-hand', 'knock-off', 'snatch', 'secret-power', 'astonish', 'poison-tail', 'natural-gift', 'feint', 'payback', 'assurance', 'punishment', 'sucker-punch', 'toxic-spikes', 'poison-jab', 'dark-pulse', 'night-slash', 'nasty-plot', 'shadow-claw', 'defog', 'gunk-shot', 'captivate', 'hone-claws', 'venoshock', 'flame-burst', 'sludge-wave', 'acid-spray', 'foul-play', 'round', 'hex', 'incinerate', 'tail-slap', 'snarl', 'belch', 'play-rough', 'confide', 'venom-drench', 'throat-chop', 'lash-out', 'corrosive-gas', 'tera-blast', 'trailblaze', 'temper-flare']","['sinnoh-route-206-area', 'sinnoh-route-214-area', 'sinnoh-route-221-area', 'kalos-route-11-area']",['pecha-berry'],50.0,purple,225,Não encontrado.,False,False,False,63,63,47,41,41,74
436,bronzor,sinnoh,5,605,60,"['steel', 'psychic']","['levitate', 'heatproof', 'heavy-metal']","['tackle', 'body-slam', 'take-down', 'solar-beam', 'earthquake', 'toxic', 'confusion', 'psychic', 'hypnosis', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'dream-eater', 'flash', 'psywave', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'facade', 'helping-hand', 'trick', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'rock-tomb', 'metal-sound', 'signal-beam', 'extrasensory', 'iron-defense', 'calm-mind', 'rock-blast', 'gravity', 'gyro-ball', 'natural-gift', 'payback', 'heal-block', 'power-swap', 'guard-swap', 'rock-polish', 'power-gem', 'zen-headbutt', 'flash-cannon', 'trick-room', 'iron-head', 'stealth-rock', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'heavy-slam', 'round', 'stored-power', 'ally-switch', 'hex', 'bulldoze', 'confide', 'psychic-terrain', 'speed-swap', 'stomping-tantrum', 'steel-beam', 'expanding-force', 'steel-roller', 'tera-blast', 'ice-spinner']","['mt-coronet-1f-route-207', 'mt-coronet-2f', 'mt-coronet-3f', 'mt-coronet-1f-route-216', 'mt-coronet-1f-route-211', 'mt-coronet-b1f', 'turnback-cave-pillar-1', 'turnback-cave-pillar-2', 'turnback-cave-pillar-3', 'turnback-cave-before-pillar-1', 'turnback-cave-between-pillars-1-and-2', 'turnback-cave-between-pillars-2-and-3', 'turnback-cave-after-pillar-3', 'wayward-cave-1f', 'wayward-cave-b1f', 'sinnoh-route-206-area', 'sinnoh-route-211-west-towards-eterna-city', 'sinnoh-route-211-east-towards-celestic-town', 'union-cave-1f', 'union-cave-b1f', 'union-cave-b2f', 'slowpoke-well-1f', 'slowpoke-well-b1f', 'whirl-islands-1f', 'whirl-islands-b1f', 'whirl-islands-b2f', 'whirl-islands-b3f', 'mt-mortar-1f', 'mt-mortar-lower-cave', 'mt-mortar-upper-cave', 'mt-mortar-b1f', 'ice-path-1f', 'ice-path-b1f', 'ice-path-b2f', 'ice-path-b3f', 'dark-cave-violet-city-entrance', 'dark-cave-blackthorn-city-entrance', 'seafoam-islands-1f', 'seafoam-islands-b1f', 'seafoam-islands-b2f', 'seafoam-islands-b3f', 'seafoam-islands-b4f', 'mt-silver-2f', 'mt-silver-1f-top', 'mt-silver-4f', 'johto-route-47-inside-cave', 'mt-silver-1f', 'mt-silver-mountainside', 'mt-silver-3f', 'mt-silver-top', 'mt-moon-1f', 'mt-moon-2f', 'rock-tunnel-1f', 'rock-tunnel-b1f', 'kanto-victory-road-1-1f', 'tohjo-falls-area', 'digletts-cave-area', 'kanto-victory-road-1-2f', 'kanto-victory-road-1-3f', 'cerulean-cave-1f', 'cerulean-cave-2f', 'cerulean-cave-b1f', 'abundant-shrine-area']",['metal-coat'],50.0,green,255,Não encontrado.,False,False,False,57,24,86,24,86,23
438,bonsly,sinnoh,5,150,58,['rock'],"['sturdy', 'rock-head', 'rattled']","['slam', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'low-kick', 'counter', 'rock-throw', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'harden', 'defense-curl', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'flail', 'protect', 'feint-attack', 'mud-slap', 'spikes', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'psych-up', 'uproar', 'facade', 'nature-power', 'helping-hand', 'role-play', 'brick-break', 'secret-power', 'fake-tears', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'mud-shot', 'covet', 'calm-mind', 'rock-blast', 'natural-gift', 'copycat', 'sucker-punch', 'rock-polish', 'power-gem', 'earth-power', 'stone-edge', 'captivate', 'stealth-rock', 'grass-knot', 'head-smash', 'smack-down', 'foul-play', 'after-you', 'round', 'bulldoze', 'confide', 'stomping-tantrum', 'tearful-look', 'tera-blast', 'trailblaze']","['sinnoh-route-209-area', 'sinnoh-route-210-south-towards-solaceon-town', 'alola-route-1-south', 'lush-jungle-north', 'lush-jungle-south', 'lush-jungle-west']",Não encontrado.,50.0,brown,255,Não encontrado.,True,False,False,50,80,95,10,45,10
439,mime-jr,sinnoh,6,130,62,"['psychic', 'fairy']","['soundproof', 'filter', 'technician']","['pound', 'double-slap', 'headbutt', 'psybeam', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'hypnosis', 'meditate', 'mimic', 'double-team', 'confuse-ray', 'barrier', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'encore', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'fake-out', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'trick', 'role-play', 'magic-coat', 'recycle', 'brick-break', 'skill-swap', 'snatch', 'secret-power', 'teeter-dance', 'tickle', 'signal-beam', 'iron-defense', 'covet', 'calm-mind', 'shock-wave', 'wake-up-slap', 'healing-wish', 'natural-gift', 'fling', 'copycat', 'sucker-punch', 'drain-punch', 'nasty-plot', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'magic-room', 'round', 'stored-power', 'ally-switch', 'misty-terrain', 'confide', 'dazzling-gleam', 'infestation', 'psychic-terrain']","['sinnoh-route-209-area', 'sinnoh-route-210-south-towards-solaceon-town', 'hauoli-city-shopping-district']",['leppa-berry'],50.0,pink,145,Não encontrado.,True,False,False,20,25,45,70,90,60
440,happiny,sinnoh,6,244,110,['normal'],"['natural-cure', 'serene-grace', 'friend-guard']","['pound', 'headbutt', 'tackle', 'take-down', 'double-edge', 'flamethrower', 'counter', 'seismic-toss', 'solar-beam', 'thunder-wave', 'toxic', 'psychic', 'double-team', 'minimize', 'defense-curl', 'light-screen', 'metronome', 'fire-blast', 'soft-boiled', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'protect', 'sweet-kiss', 'mud-slap', 'icy-wind', 'endure', 'charm', 'rollout', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'present', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'hail', 'facade', 'helping-hand', 'recycle', 'endeavor', 'refresh', 'secret-power', 'hyper-voice', 'aromatherapy', 'covet', 'calm-mind', 'shock-wave', 'water-pulse', 'gravity', 'natural-gift', 'fling', 'copycat', 'last-resort', 'drain-punch', 'mud-bomb', 'zen-headbutt', 'captivate', 'grass-knot', 'round', 'echoed-voice', 'stored-power', 'incinerate', 'work-up', 'disarming-voice', 'draining-kiss', 'fairy-wind', 'confide', 'baby-doll-eyes', 'tera-blast', 'snowscape']","['hearthome-city-west-gate', 'nacrene-city-west-gate', 'alola-route-1-east', 'alola-route-1-south', 'alola-route-1-west', 'alola-route-4-area', 'alola-route-6-north', 'alola-route-6-south', 'blush-mountain-area', 'hauoli-city-shopping-district', 'lush-jungle-north', 'lush-jungle-south', 'lush-jungle-west', 'malie-city-main', 'mount-hokulani-east', 'mount-hokulani-west', 'poni-grove-area', 'seaward-cave-area', 'wela-volcano-park-area']","['oval-stone', 'lucky-egg', 'lucky-punch']",140.0,pink,130,Não encontrado.,True,False,False,100,5,5,15,65,30
441,chatot,sinnoh,5,19,144,"['normal', 'flying']","['keen-eye', 'tangled-feet', 'big-pecks']","['gust', 'fly', 'fury-attack', 'growl', 'sing', 'supersonic', 'peck', 'toxic', 'agility', 'night-shade', 'mimic', 'double-team', 'mirror-move', 'swift', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'uproar', 'heat-wave', 'torment', 'facade', 'taunt', 'role-play', 'secret-power', 'feather-dance', 'hyper-voice', 'air-cutter', 'aerial-ace', 'roost', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'air-slash', 'nasty-plot', 'defog', 'captivate', 'chatter', 'ominous-wind', 'synchronoise', 'round', 'echoed-voice', 'work-up', 'hurricane', 'parting-shot', 'play-rough', 'boomburst', 'confide']","['sinnoh-route-213-area', 'sinnoh-route-218-area', 'sinnoh-route-222-area', 'sinnoh-route-224-area', 'sprout-tower-2f', 'sprout-tower-3f', 'burned-tower-1f', 'burned-tower-b1f', 'bell-tower-2f', 'bell-tower-3f', 'bell-tower-4f', 'bell-tower-5f', 'bell-tower-6f', 'bell-tower-7f', 'bell-tower-8f', 'bell-tower-9f', 'bell-tower-10f', 'kalos-route-12-area', 'azure-bay-area']",['metronome'],35.0,black,30,Não encontrado.,False,False,False,76,65,45,92,42,91
442,spiritomb,sinnoh,10,1080,170,"['ghost', 'dark']","['pressure', 'infiltrator']","['body-slam', 'disable', 'psybeam', 'hyper-beam', 'toxic', 'psychic', 'hypnosis', 'night-shade', 'double-team', 'smokescreen', 'confuse-ray', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'spite', 'protect', 'scary-face', 'feint-attack', 'destiny-bond', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'torment', 'will-o-wisp', 'memento', 'facade', 'taunt', 'helping-hand', 'trick', 'skill-swap', 'imprison', 'grudge', 'snatch', 'secret-power', 'rock-tomb', 'silver-wind', 'extrasensory', 'calm-mind', 'shock-wave', 'water-pulse', 'natural-gift', 'payback', 'embargo', 'sucker-punch', 'dark-pulse', 'giga-impact', 'nasty-plot', 'shadow-sneak', 'trick-room', 'captivate', 'ominous-wind', 'wonder-room', 'psyshock', 'telekinesis', 'foul-play', 'round', 'stored-power', 'ally-switch', 'hex', 'quash', 'retaliate', 'snarl', 'phantom-force', 'confide', 'infestation', 'burning-jealousy', 'lash-out', 'poltergeist', 'tera-blast']",['sinnoh-route-209-area'],Não encontrado.,50.0,purple,100,Não encontrado.,False,False,False,50,92,108,92,108,35
